,time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2181,2019-12-22T00:00:00.0000000Z,2019-12-23T00:00:00.0000000Z,2019-12-22T00:00:00.1620680Z,2019-12-22T23:59:59.0410200Z,7143.01,7530.0,7124.0,7513.06,19162.299583607,71380
2182,2019-12-23T00:00:00.0000000Z,2019-12-24T00:00:00.0000000Z,2019-12-23T00:00:00.1513530Z,2019-12-23T23:59:59.9887090Z,7514.74,7692.98,7247.86,7310.79,30649.18502919,99284
2183,2019-12-24T00:00:00.0000000Z,2019-12-25T00:00:00.0000000Z,2019-12-24T00:00:00.1799490Z,2019-12-24T23:59:59.6692490Z,7310.79,7431.1,7151.08,7255.01,17447.949386435,71640
2184,2019-12-25T00:00:00.0000000Z,2019-12-26T00:00:00.0000000Z,2019-12-25T00:00:00.2495850Z,2019-12-25T23:59:58.9088540Z,7255.01,7271.8,7110.73,7192.12,8441.816518489,48443
2185,2019-12-26T00:00:00.0000000Z,2019-12-27T00:00:00.0000000Z,2019-12-26T00:00:00.2008230Z,2019-12-26T23:59:58.5180000Z,7192.12,7432.1,7140.0,7195.5,15183.679620097,65029
2186,2019-12-27T00:00:00.0000000Z,2019-12-28T00:00:00.0000000Z,2019-12-27T00:00:00.1823990Z,2019-12-27T23:59:59.4848920Z,7194.13,7255.37,6934.8,7245.83,18684.669496263,76028
2187,2019-12-28T00:00:00.0000000Z,2019-12-29T00:00:00.0000000Z,2019-12-28T00:00:00.1829440Z,2019-12-28T23:59:57.5065150Z,7245.83,7350.0,7231.0,7302.67,9185.891563028,52766
2188,2019-12-29T00:00:00.0000000Z,2019-12-30T00:00:00.0000000Z,2019-12-29T00:00:00.2025310Z,2019-12-29T23:59:59.0100640Z,7302.67,7531.4,7274.43,7384.89,12465.02501418,55560
2189,2019-12-30T00:00:00.0000000Z,2019-12-31T00:00:00.0000000Z,2019-12-30T00:00:00.1515340Z,2019-12-30T23:59:56.4260000Z,7384.57,7390.41,7199.0,7216.27,15527.522923281,62636
2190,2019-12-31T00:00:00.0000000Z,2020-01-01T00:00:00.0000000Z,2019-12-31T00:00:00.1925090Z,2019-12-31T23:59:59.7510000Z,7218.01,7302.35,7110.0,7168.36,12898.398431451,69329
2191,2020-01-01T00:00:00.0000000Z,2020-01-02T00:00:00.0000000Z,2020-01-01T00:00:00.2222560Z,2020-01-01T23:59:56.8318020Z,7165.72,7238.14,7136.05,7174.33,7111.559960313,53424
2192,2020-01-02T00:00:00.0000000Z,2020-01-03T00:00:00.0000000Z,2020-01-02T00:00:00.1780290Z,2020-01-02T23:59:58.8250000Z,7174.33,7186.65,6900.0,6942.3,17021.336976973,77823
2193,2020-01-03T00:00:00.0000000Z,2020-01-04T00:00:00.0000000Z,2020-01-03T00:00:00.2046830Z,2020-01-03T23:59:59.3670000Z,6945.02,7402.31,6853.53,7338.91,31240.408836745,121647
2194,2020-01-04T00:00:00.0000000Z,2020-01-05T00:00:00.0000000Z,2020-01-04T00:00:00.1574690Z,2020-01-04T23:59:59.6942030Z,7334.45,7398.0,7256.03,7348.63,11282.295811036,60969
2195,2020-01-05T00:00:00.0000000Z,2020-01-06T00:00:00.0000000Z,2020-01-05T00:00:00.2068380Z,2020-01-05T23:59:59.7244770Z,7348.63,7495.0,7301.1,7355.4,12110.709258772,64020
2196,2020-01-06T00:00:00.0000000Z,2020-01-07T00:00:00.0000000Z,2020-01-06T00:00:00.1802790Z,2020-01-06T23:59:56.0560360Z,7355.4,7817.0,7339.2,7764.63,25359.747749854,93739
2197,2020-01-07T00:00:00.0000000Z,2020-01-08T00:00:00.0000000Z,2020-01-07T00:00:00.0020000Z,2020-01-07T23:59:59.2759660Z,7760.0,8252.5,7697.03,8158.52,44215.742584171,147094
2198,2020-01-08T00:00:00.0000000Z,2020-01-09T00:00:00.0000000Z,2020-01-08T00:00:00.2082420Z,2020-01-08T23:59:59.5240000Z,8160.01,8469.39,7845.0,8043.3,49757.717082106,165842
2199,2020-01-09T00:00:00.0000000Z,2020-01-10T00:00:00.0000000Z,2020-01-09T00:00:00.1983170Z,2020-01-09T23:59:56.8700000Z,8047.75,8048.94,7737.97,7818.0,22362.476529255,91883
2200,2020-01-10T00:00:00.0000000Z,2020-01-11T00:00:00.0000000Z,2020-01-10T00:00:00.2310900Z,2020-01-10T23:59:59.9374900Z,7813.78,8200.0,7666.3,8198.09,31494.64677698,111052
2201,2020-01-11T00:00:00.0000000Z,2020-01-12T00:00:00.0000000Z,2020-01-11T00:00:00.1838180Z,2020-01-11T23:59:59.4100000Z,8198.09,8319.5,7999.3,8016.22,16721.843378054,82405
2202,2020-01-12T00:00:00.0000000Z,2020-01-13T00:00:00.0000000Z,2020-01-12T00:00:00.1709570Z,2020-01-12T23:59:59.7100000Z,8017.47,8190.0,7951.2,8177.3,8617.235917901,57890
2203,2020-01-13T00:00:00.0000000Z,2020-01-14T00:00:00.0000000Z,2020-01-13T00:00:00.2221970Z,2020-01-13T23:59:58.2260000Z,8180.81,8196.81,8000.0,8105.01,15052.427166849,63321
2204,2020-01-14T00:00:00.0000000Z,2020-01-15T00:00:00.0000000Z,2020-01-14T00:00:00.0623480Z,2020-01-14T23:59:59.9081680Z,8105.6,8895.0,8104.1,8815.69,62198.71537114,179207
2205,2020-01-15T00:00:00.0000000Z,2020-01-16T00:00:00.0000000Z,2020-01-15T00:00:00.0527990Z,2020-01-15T23:59:59.2270000Z,8812.58,8920.83,8550.0,8809.17,32742.508637456,136792
2206,2020-01-16T00:00:00.0000000Z,2020-01-17T00:00:00.0000000Z,2020-01-16T00:00:00.2575450Z,2020-01-16T23:59:59.2515100Z,8808.81,8852.35,8573.91,8714.76,21649.626437859,102841
2207,2020-01-17T00:00:00.0000000Z,2020-01-18T00:00:00.0000000Z,2020-01-17T00:00:00.1592940Z,2020-01-17T23:59:59.1417880Z,8714.77,9015.22,8657.7,8899.42,34002.369095257,126508
2208,2020-01-18T00:00:00.0000000Z,2020-01-19T00:00:00.0000000Z,2020-01-18T00:00:00.1579670Z,2020-01-18T23:59:57.9790000Z,8899.42,9000.1,8798.9,8908.53,13550.501738691,74627
2209,2020-01-19T00:00:00.0000000Z,2020-01-20T00:00:00.0000000Z,2020-01-19T00:00:00.3230000Z,2020-01-19T23:59:59.7630000Z,8901.02,9194.99,8461.38,8705.8,32692.32402796,121557
2210,2020-01-20T00:00:00.0000000Z,2020-01-21T00:00:00.0000000Z,2020-01-20T00:00:00.2987580Z,2020-01-20T23:59:54.9296620Z,8697.53,8740.54,8504.06,8628.89,13587.249496186,70574
2211,2020-01-21T00:00:00.0000000Z,2020-01-22T00:00:00.0000000Z,2020-01-21T00:00:00.1701690Z,2020-01-21T23:59:58.8918600Z,8628.89,8782.2,8465.0,8722.03,15825.213289475,73613
2212,2020-01-22T00:00:00.0000000Z,2020-01-23T00:00:00.0000000Z,2020-01-22T00:00:00.1308000Z,2020-01-22T23:59:57.9355180Z,8722.03,8795.0,8565.0,8660.38,12249.874454425,66591
2213,2020-01-23T00:00:00.0000000Z,2020-01-24T00:00:00.0000000Z,2020-01-23T00:00:00.1755030Z,2020-01-23T23:59:58.9880000Z,8660.38,8673.13,8277.81,8378.44,28280.549787106,95709
2214,2020-01-24T00:00:00.0000000Z,2020-01-25T00:00:00.0000000Z,2020-01-24T00:00:00.1845020Z,2020-01-24T23:59:58.8540000Z,8385.21,8530.7,8212.9,8425.18,20399.669027151,82289
2215,2020-01-25T00:00:00.0000000Z,2020-01-26T00:00:00.0000000Z,2020-01-25T00:00:00.0945690Z,2020-01-25T23:59:57.4315840Z,8427.58,8437.76,8252.72,8326.81,9486.421041894,56472
2216,2020-01-26T00:00:00.0000000Z,2020-01-27T00:00:00.0000000Z,2020-01-26T00:00:00.5050130Z,2020-01-26T23:59:59.8721530Z,8326.8,8601.9,8276.22,8595.0,15845.87626611,61056
2217,2020-01-27T00:00:00.0000000Z,2020-01-28T00:00:00.0000000Z,2020-01-27T00:00:00.1708110Z,2020-01-27T23:59:59.0978020Z,8595.0,9004.35,8546.55,8895.96,26598.300967266,93759
2218,2020-01-28T00:00:00.0000000Z,2020-01-29T00:00:00.0000000Z,2020-01-28T00:00:00.0628690Z,2020-01-28T23:59:59.6210000Z,8895.95,9420.7,8873.9,9400.0,36620.486243733,124897
2219,2020-01-29T00:00:00.0000000Z,2020-01-30T00:00:00.0000000Z,2020-01-29T00:00:00.1050000Z,2020-01-29T23:59:58.3010000Z,9385.53,9443.96,9215.5,9280.9,25118.815768971,97804
2220,2020-01-30T00:00:00.0000000Z,2020-01-31T00:00:00.0000000Z,2020-01-30T00:00:00.1029210Z,2020-01-30T23:59:58.2110000Z,9287.9,9574.68,9171.11,9500.0,29079.437908848,101401
2221,2020-01-31T00:00:00.0000000Z,2020-02-01T00:00:00.0000000Z,2020-01-31T00:00:00.1579660Z,2020-01-31T23:59:59.5065330Z,9502.71,9529.35,9195.49,9334.98,20509.379852803,92033
2222,2020-02-01T00:00:00.0000000Z,2020-02-02T00:00:00.0000000Z,2020-02-01T00:00:00.1964530Z,2020-02-01T23:59:59.3420700Z,9334.98,9461.35,9280.33,9380.18,8074.540014062,69389
2223,2020-02-02T00:00:00.0000000Z,2020-02-03T00:00:00.0000000Z,2020-02-02T00:00:00.1690050Z,2020-02-02T23:59:58.5710000Z,9380.18,9480.0,9140.0,9322.2,13530.315945891,77584
2224,2020-02-03T00:00:00.0000000Z,2020-02-04T00:00:00.0000000Z,2020-02-03T00:00:00.1703410Z,2020-02-03T23:59:59.7980920Z,9325.01,9615.0,9211.07,9280.49,20565.089406164,89325
2225,2020-02-04T00:00:00.0000000Z,2020-02-05T00:00:00.0000000Z,2020-02-04T00:00:00.1456060Z,2020-02-04T23:59:59.4573750Z,9280.49,9350.0,9075.0,9164.33,17090.346928599,89358
2226,2020-02-05T00:00:00.0000000Z,2020-02-06T00:00:00.0000000Z,2020-02-05T00:00:00.1063720Z,2020-02-05T23:59:59.4541290Z,9164.33,9775.0,9142.52,9613.82,28695.986131026,121154
2227,2020-02-06T00:00:00.0000000Z,2020-02-07T00:00:00.0000000Z,2020-02-06T00:00:00.1607790Z,2020-02-06T23:59:59.7396410Z,9613.91,9859.57,9520.0,9763.01,26070.284167509,106548
2228,2020-02-07T00:00:00.0000000Z,2020-02-08T00:00:00.0000000Z,2020-02-07T00:00:00.1824410Z,2020-02-07T23:59:59.5161720Z,9763.01,9885.0,9706.94,9808.05,16697.683274386,93325
2229,2020-02-08T00:00:00.0000000Z,2020-02-09T00:00:00.0000000Z,2020-02-08T00:00:00.0272130Z,2020-02-08T23:59:58.9170000Z,9807.92,9955.0,9653.47,9904.3,15124.700041826,81508
2230,2020-02-09T00:00:00.0000000Z,2020-02-10T00:00:00.0000000Z,2020-02-09T00:00:00.2330860Z,2020-02-09T23:59:58.9660000Z,9905.64,10180.0,9884.3,10173.97,19817.470950321,100260
2231,2020-02-10T00:00:00.0000000Z,2020-02-11T00:00:00.0000000Z,2020-02-10T00:00:00.0395410Z,2020-02-10T23:59:58.7761530Z,10168.36,10200.0,9697.09,9851.78,27925.787258937,113216
2232,2020-02-11T00:00:00.0000000Z,2020-02-12T00:00:00.0000000Z,2020-02-11T00:00:01.3076780Z,2020-02-11T23:59:58.9184160Z,9851.78,10409.2,9706.0,10270.01,34027.327070657,130128
2233,2020-02-12T00:00:00.0000000Z,2020-02-13T00:00:00.0000000Z,2020-02-12T00:00:00.1605840Z,2020-02-12T23:59:59.8547610Z,10270.01,10495.0,10218.0,10351.13,26366.039212774,121396
2234,2020-02-13T00:00:00.0000000Z,2020-02-14T00:00:00.0000000Z,2020-02-13T00:00:01.3142520Z,2020-02-13T23:59:58.5050000Z,10351.13,10522.51,10068.0,10228.67,34144.734529204,140547
2235,2020-02-14T00:00:00.0000000Z,2020-02-15T00:00:00.0000000Z,2020-02-14T00:00:00.5180000Z,2020-02-14T23:59:59.0350000Z,10241.6,10400.37,10093.26,10364.04,19397.845883657,107943
2236,2020-02-15T00:00:00.0000000Z,2020-02-16T00:00:00.0000000Z,2020-02-15T00:00:00.4954080Z,2020-02-15T23:59:58.0286510Z,10371.33,10408.04,9739.0,9911.22,22347.240531377,118499
2237,2020-02-16T00:00:00.0000000Z,2020-02-17T00:00:00.0000000Z,2020-02-16T00:00:00.8780000Z,2020-02-16T23:59:59.7684600Z,9909.71,10051.24,9598.49,9921.0,16652.821482576,103260
2238,2020-02-17T00:00:00.0000000Z,2020-02-18T00:00:00.0000000Z,2020-02-17T00:00:00.2011030Z,2020-02-17T23:59:58.5950220Z,9920.52,9973.45,9467.0,9700.0,21152.334118129,112041
2239,2020-02-18T00:00:00.0000000Z,2020-02-19T00:00:00.0000000Z,2020-02-18T00:00:00.1365120Z,2020-02-18T23:59:58.7273440Z,9700.0,10298.25,9600.0,10188.04,24092.206267743,115395
2240,2020-02-19T00:00:00.0000000Z,2020-02-20T00:00:00.0000000Z,2020-02-19T00:00:00.4684990Z,2020-02-19T23:59:59.6840000Z,10188.04,10315.0,9280.98,9602.2,32460.687193699,127433
2241,2020-02-20T00:00:00.0000000Z,2020-02-21T00:00:00.0000000Z,2020-02-20T00:00:00.1368790Z,2020-02-20T23:59:58.8825670Z,9593.48,9706.27,9350.0,9610.05,23561.649083995,115910
2242,2020-02-21T00:00:00.0000000Z,2020-02-22T00:00:00.0000000Z,2020-02-21T00:00:00.2383640Z,2020-02-21T23:59:58.4745750Z,9610.05,9775.26,9562.8,9695.66,14496.962105289,88757
2243,2020-02-22T00:00:00.0000000Z,2020-02-23T00:00:00.0000000Z,2020-02-22T00:00:01.0093170Z,2020-02-22T23:59:59.8529570Z,9695.66,9728.57,9568.51,9668.23,6758.698839859,59497
2244,2020-02-23T00:00:00.0000000Z,2020-02-24T00:00:00.0000000Z,2020-02-23T00:00:03.4087890Z,2020-02-23T23:59:59.9360460Z,9668.23,10025.66,9664.08,9965.01,11911.87987322,72354
2245,2020-02-24T00:00:00.0000000Z,2020-02-25T00:00:00.0000000Z,2020-02-24T00:00:01.3970890Z,2020-02-24T23:59:58.3452270Z,9965.0,10030.0,9474.74,9660.0,22104.835976371,105907
2246,2020-02-25T00:00:00.0000000Z,2020-02-26T00:00:00.0000000Z,2020-02-25T00:00:00.0945350Z,2020-02-25T23:59:59.9941240Z,9660.0,9682.73,9230.0,9305.0,20468.075303855,103964
2247,2020-02-26T00:00:00.0000000Z,2020-02-27T00:00:00.0000000Z,2020-02-26T00:00:00.0870630Z,2020-02-26T23:59:59.4574470Z,9304.99,9375.36,8602.0,8778.3,40853.092525056,170144
2248,2020-02-27T00:00:00.0000000Z,2020-02-28T00:00:00.0000000Z,2020-02-27T00:00:00.0555410Z,2020-02-27T23:59:59.9460000Z,8778.3,8974.75,8516.3,8816.5,31073.364964488,138148
2249,2020-02-28T00:00:00.0000000Z,2020-02-29T00:00:00.0000000Z,2020-02-28T00:00:01.2770000Z,2020-02-28T23:59:59.0880000Z,8814.5,8900.94,8421.49,8703.84,27253.675694651,127819
2250,2020-02-29T00:00:00.0000000Z,2020-03-01T00:00:00.0000000Z,2020-02-29T00:00:00.0826160Z,2020-02-29T23:59:59.4990000Z,8708.61,8805.06,8520.67,8529.1,10091.894142163,76058
2251,2020-03-01T00:00:00.0000000Z,2020-03-02T00:00:00.0000000Z,2020-03-01T00:00:00.0446140Z,2020-03-01T23:59:59.6306520Z,8523.33,8756.11,8400.0,8522.31,15301.943352295,96299
2252,2020-03-02T00:00:00.0000000Z,2020-03-03T00:00:00.0000000Z,2020-03-02T00:00:00.0902070Z,2020-03-02T23:59:59.5130000Z,8522.3,8978.0,8486.72,8912.92,19695.593045495,89120
2253,2020-03-03T00:00:00.0000000Z,2020-03-04T00:00:00.0000000Z,2020-03-03T00:00:04.7190000Z,2020-03-03T23:59:56.9022560Z,8915.55,8924.69,8635.31,8757.84,17712.522715787,91732
2254,2020-03-04T00:00:00.0000000Z,2020-03-05T00:00:00.0000000Z,2020-03-04T00:00:00.6041310Z,2020-03-04T23:59:56.9190000Z,8757.83,8850.47,8663.76,8758.7,13440.844118682,76325
2255,2020-03-05T00:00:00.0000000Z,2020-03-06T00:00:00.0000000Z,2020-03-05T00:00:00.1705040Z,2020-03-05T23:59:58.8870670Z,8759.99,9174.24,8755.24,9070.17,22965.84511917,99663
2256,2020-03-06T00:00:00.0000000Z,2020-03-07T00:00:00.0000000Z,2020-03-06T00:00:03.1805740Z,2020-03-06T23:59:58.4314300Z,9070.18,9187.85,8990.01,9158.51,14896.010280432,77799
2257,2020-03-07T00:00:00.0000000Z,2020-03-08T00:00:00.0000000Z,2020-03-07T00:00:00.4122620Z,2020-03-07T23:59:58.8880000Z,9158.51,9225.0,8850.47,8893.93,12311.12262976,77824
2258,2020-03-08T00:00:00.0000000Z,2020-03-09T00:00:00.0000000Z,2020-03-08T00:00:00.1083130Z,2020-03-08T23:59:59.3517670Z,8901.36,8905.05,7995.48,8037.76,33568.572420421,142306
2259,2020-03-09T00:00:00.0000000Z,2020-03-10T00:00:00.0000000Z,2020-03-09T00:00:00.1380000Z,2020-03-09T23:59:59.5546180Z,8036.43,8191.13,7310.0,7934.52,52561.89915035,193595
2260,2020-03-10T00:00:00.0000000Z,2020-03-11T00:00:00.0000000Z,2020-03-10T00:00:00.6980000Z,2020-03-10T23:59:59.6080000Z,7930.02,8158.42,7705.0,7885.92,35709.789028207,135244
2261,2020-03-11T00:00:00.0000000Z,2020-03-12T00:00:00.0000000Z,2020-03-11T00:00:00.1379280Z,2020-03-11T23:59:58.8248940Z,7894.68,8020.0,7583.27,7938.05,28910.38318822,118714
2262,2020-03-12T00:00:00.0000000Z,2020-03-13T00:00:00.0000000Z,2020-03-12T00:00:01.2648080Z,2020-03-12T23:59:59.8189940Z,7938.05,7969.9,4631.02,4857.1,220886.038242429,655452
2263,2020-03-13T00:00:00.0000000Z,2020-03-14T00:00:00.0000000Z,2020-03-13T00:00:00.0170000Z,2020-03-13T23:59:59.1210000Z,4850.0,6000.0,3850.0,5622.74,205824.215432829,613031
2264,2020-03-14T00:00:00.0000000Z,2020-03-15T00:00:00.0000000Z,2020-03-14T00:00:00.0708010Z,2020-03-14T23:59:59.6910560Z,5630.93,5780.0,5050.0,5165.25,62391.274284496,183797
2265,2020-03-15T00:00:00.0000000Z,2020-03-16T00:00:00.0000000Z,2020-03-15T00:00:00.9810000Z,2020-03-15T23:59:59.1150000Z,5155.53,6002.2,5085.91,5343.45,79558.678167395,195746
2266,2020-03-16T00:00:00.0000000Z,2020-03-17T00:00:00.0000000Z,2020-03-16T00:00:00.0626080Z,2020-03-16T23:59:58.3274940Z,5346.86,5353.04,4331.7,5037.61,149019.211597321,339627
2267,2020-03-17T00:00:00.0000000Z,2020-03-18T00:00:00.0000000Z,2020-03-17T00:00:00.2983840Z,2020-03-17T23:59:59.9196600Z,5039.95,5569.9,4929.59,5331.71,84789.693664436,212117
2268,2020-03-18T00:00:00.0000000Z,2020-03-19T00:00:00.0000000Z,2020-03-18T00:00:00.0750000Z,2020-03-18T23:59:52.4161020Z,5340.95,5452.82,5001.0,5413.64,81393.982372971,192973
2269,2020-03-19T00:00:00.0000000Z,2020-03-20T00:00:00.0000000Z,2020-03-19T00:00:01.3477110Z,2020-03-19T23:59:59.5677130Z,5413.88,6441.37,5261.69,6186.26,105753.177400066,260455
2270,2020-03-20T00:00:00.0000000Z,2020-03-21T00:00:00.0000000Z,2020-03-20T00:00:00.1700000Z,2020-03-20T23:59:59.3370000Z,6185.3,7139.0,5660.77,6210.14,111590.019096827,289449
2271,2020-03-21T00:00:00.0000000Z,2020-03-22T00:00:00.0000000Z,2020-03-21T00:00:00.0215420Z,2020-03-21T23:59:59.8140000Z,6210.47,6470.0,5850.0,6196.3,49568.431219528,155414
2272,2020-03-22T00:00:00.0000000Z,2020-03-23T00:00:00.0000000Z,2020-03-22T00:00:00.0173560Z,2020-03-22T23:59:59.0675740Z,6198.64,6420.0,5705.0,5818.25,54634.265433113,155305
2273,2020-03-23T00:00:00.0000000Z,2020-03-24T00:00:00.0000000Z,2020-03-23T00:00:00.0104460Z,2020-03-23T23:59:59.5389420Z,5815.24,6650.0,5678.2,6490.63,83856.570444558,205647
2274,2020-03-24T00:00:00.0000000Z,2020-03-25T00:00:00.0000000Z,2020-03-24T00:00:00.0428720Z,2020-03-24T23:59:58.0198310Z,6493.58,6893.0,6400.01,6766.64,82087.772339765,207500
2275,2020-03-25T00:00:00.0000000Z,2020-03-26T00:00:00.0000000Z,2020-03-25T00:00:00.0136330Z,2020-03-25T23:59:59.7167510Z,6766.0,6989.04,6457.17,6690.96,64799.550662894,173706
2276,2020-03-26T00:00:00.0000000Z,2020-03-27T00:00:00.0000000Z,2020-03-26T00:00:00.0557010Z,2020-03-26T23:59:59.6079350Z,6691.71,6798.89,6520.13,6758.18,33944.640026124,121375
2277,2020-03-27T00:00:00.0000000Z,2020-03-28T00:00:00.0000000Z,2020-03-27T00:00:01.0580000Z,2020-03-27T23:59:59.8913420Z,6764.2,6880.0,6210.0,6372.36,42566.517662879,138057
2278,2020-03-28T00:00:00.0000000Z,2020-03-29T00:00:00.0000000Z,2020-03-28T00:00:00.4678800Z,2020-03-28T23:59:53.2622730Z,6372.36,6376.4,6030.0,6251.82,41033.018134176,133697
2279,2020-03-29T00:00:00.0000000Z,2020-03-30T00:00:00.0000000Z,2020-03-29T00:00:00.1782700Z,2020-03-29T23:59:59.8770000Z,6251.45,6283.41,5866.3,5875.0,33623.365713873,121059
2280,2020-03-30T00:00:00.0000000Z,2020-03-31T00:00:00.0000000Z,2020-03-30T00:00:00.0228760Z,2020-03-30T23:59:59.5337060Z,5878.98,6640.0,5851.0,6406.4,52545.334710574,151934
2281,2020-03-31T00:00:00.0000000Z,2020-04-01T00:00:00.0000000Z,2020-03-31T00:00:00.0496390Z,2020-03-31T23:59:59.0740010Z,6406.4,6530.83,6333.91,6424.35,25928.302503734,102644
2282,2020-04-01T00:00:00.0000000Z,2020-04-02T00:00:00.0000000Z,2020-04-01T00:00:00.0398920Z,2020-04-01T23:59:59.3935010Z,6424.02,6744.99,6137.71,6666.11,43300.302228281,135949
2283,2020-04-02T00:00:00.0000000Z,2020-04-03T00:00:00.0000000Z,2020-04-02T00:00:00.0407370Z,2020-04-02T23:59:59.5789790Z,6666.11,7292.11,6575.13,6804.52,69325.480234253,184035
2284,2020-04-03T00:00:00.0000000Z,2020-04-04T00:00:00.0000000Z,2020-04-03T00:00:01.2740000Z,2020-04-03T23:59:58.9267710Z,6800.5,7053.0,6606.06,6741.99,39487.258468219,122994
2285,2020-04-04T00:00:00.0000000Z,2020-04-05T00:00:00.0000000Z,2020-04-04T00:00:01.0970000Z,2020-04-04T23:59:56.8460930Z,6738.6,7025.53,6654.5,6874.77,24079.860715656,91273
2286,2020-04-05T00:00:00.0000000Z,2020-04-06T00:00:00.0000000Z,2020-04-05T00:00:00.0370770Z,2020-04-05T23:59:58.0808770Z,6874.77,6925.0,6678.51,6778.25,18083.843582438,78984
2287,2020-04-06T00:00:00.0000000Z,2020-04-07T00:00:00.0000000Z,2020-04-06T00:00:00.0629580Z,2020-04-06T23:59:59.3342940Z,6778.64,7376.59,6771.01,7341.56,57334.43957783,165254
2288,2020-04-07T00:00:00.0000000Z,2020-04-08T00:00:00.0000000Z,2020-04-07T00:00:00.2289090Z,2020-04-07T23:59:58.5301630Z,7341.55,7474.9,7073.0,7200.01,47620.943730457,151170
2289,2020-04-08T00:00:00.0000000Z,2020-04-09T00:00:00.0000000Z,2020-04-08T00:00:01.0880000Z,2020-04-08T23:59:58.7996320Z,7204.7,7432.23,7152.0,7370.11,34044.663290974,120121
2290,2020-04-09T00:00:00.0000000Z,2020-04-10T00:00:00.0000000Z,2020-04-09T00:00:00.0099020Z,2020-04-09T23:59:58.6100000Z,7370.38,7378.85,7091.9,7294.1,29203.634718777,110153
2291,2020-04-10T00:00:00.0000000Z,2020-04-11T00:00:00.0000000Z,2020-04-10T00:00:00.0680000Z,2020-04-10T23:59:59.8620000Z,7294.1,7314.93,6750.0,6873.8,42427.215996993,157665
2292,2020-04-11T00:00:00.0000000Z,2020-04-12T00:00:00.0000000Z,2020-04-11T00:00:00.4291930Z,2020-04-11T23:59:59.6590000Z,6871.83,6960.0,6771.24,6889.6,16618.583687547,85864
2293,2020-04-12T00:00:00.0000000Z,2020-04-13T00:00:00.0000000Z,2020-04-12T00:00:00.0235960Z,2020-04-12T23:59:58.0420000Z,6889.78,7216.5,6787.44,6903.7,258373.349734474,459483
2294,2020-04-13T00:00:00.0000000Z,2020-04-14T00:00:00.0000000Z,2020-04-13T00:00:00.0642090Z,2020-04-13T23:59:59.9165690Z,6908.12,6914.01,6542.91,6861.21,46242.580831157,142828
2295,2020-04-14T00:00:00.0000000Z,2020-04-15T00:00:00.0000000Z,2020-04-14T00:00:00.2907770Z,2020-04-14T23:59:58.3150000Z,6860.51,6997.38,6766.96,6874.5,27833.32836135,106614
2296,2020-04-15T00:00:00.0000000Z,2020-04-16T00:00:00.0000000Z,2020-04-15T00:00:00.1196410Z,2020-04-15T23:59:59.0062100Z,6876.92,6940.0,6598.55,6624.12,31319.472224367,124853
2297,2020-04-16T00:00:00.0000000Z,2020-04-17T00:00:00.0000000Z,2020-04-16T00:00:00.0700900Z,2020-04-16T23:59:59.4447270Z,6623.62,7224.18,6456.0,7112.64,63085.776345426,177506
2298,2020-04-17T00:00:00.0000000Z,2020-04-18T00:00:00.0000000Z,2020-04-17T00:00:00.2000000Z,2020-04-17T23:59:59.4338570Z,7112.4,7159.64,6989.7,7037.46,29410.641518994,109251
2299,2020-04-18T00:00:00.0000000Z,2020-04-19T00:00:00.0000000Z,2020-04-18T00:00:00.4649440Z,2020-04-18T23:59:59.3330580Z,7036.45,7308.0,7020.13,7261.76,22534.31264522,96425
2300,2020-04-19T00:00:00.0000000Z,2020-04-20T00:00:00.0000000Z,2020-04-19T00:00:00.3382250Z,2020-04-19T23:59:59.8055940Z,7262.04,7278.74,7057.46,7130.71,17861.437641603,81011
2301,2020-04-20T00:00:00.0000000Z,2020-04-21T00:00:00.0000000Z,2020-04-20T00:00:00.7620790Z,2020-04-20T23:59:59.7520000Z,7130.7,7231.9,6748.72,6842.8,39730.207729882,140665
2302,2020-04-21T00:00:00.0000000Z,2020-04-22T00:00:00.0000000Z,2020-04-21T00:00:00.8737170Z,2020-04-21T23:59:59.7922660Z,6837.22,6964.23,6763.24,6853.68,27110.775760344,109052
2303,2020-04-22T00:00:00.0000000Z,2020-04-23T00:00:00.0000000Z,2020-04-22T00:00:00.4643800Z,2020-04-22T23:59:58.7090000Z,6853.67,7171.26,6819.59,7136.9,27100.285179173,101782
2304,2020-04-23T00:00:00.0000000Z,2020-04-24T00:00:00.0000000Z,2020-04-23T00:00:00.0828460Z,2020-04-23T23:59:59.9780160Z,7136.81,7790.0,7031.07,7488.83,52314.387781549,178597
2305,2020-04-24T00:00:00.0000000Z,2020-04-25T00:00:00.0000000Z,2020-04-24T00:00:00.0358260Z,2020-04-24T23:59:59.1893010Z,7491.5,7615.36,7370.0,7514.64,30684.626198266,118222
2306,2020-04-25T00:00:00.0000000Z,2020-04-26T00:00:00.0000000Z,2020-04-25T00:00:00.4446220Z,2020-04-25T23:59:59.8606300Z,7514.99,7731.8,7432.8,7547.61,17607.256544098,94142
2307,2020-04-26T00:00:00.0000000Z,2020-04-27T00:00:00.0000000Z,2020-04-26T00:00:00.0145580Z,2020-04-26T23:59:58.9521280Z,7547.61,7718.0,7480.0,7706.4,20002.162313288,95968
2308,2020-04-27T00:00:00.0000000Z,2020-04-28T00:00:00.0000000Z,2020-04-27T00:00:00.1163290Z,2020-04-27T23:59:58.7090000Z,7706.4,7813.68,7629.7,7792.4,30362.727333723,119994
